@timestamp,source.ip,destination.ip,source.port,destination.port,network.transport,session.iflow_bytes,session.iflow_pkts,event.action,session.id,label
2025-04-05 21:38:52.198919,10.0.0.46,192.168.1.15,13355,1051,udp,13675,81,flow_create,796684,0
2025-04-05 22:07:12.198919,10.0.0.26,192.168.1.27,48969,1093,udp,1236,13,flow_create,126898,0
2025-04-05 21:53:56.198919,10.0.0.23,192.168.1.8,48535,1095,udp,8949,68,flow_create,481948,0
2025-04-05 22:13:12.198919,10.0.0.28,192.168.1.12,39919,1087,udp,14019,73,flow_create,356774,0
2025-04-05 21:49:06.198919,10.0.0.18,192.168.1.9,49711,1058,tcp,17318,20,flow_create,341233,0
2025-04-05 21:56:19.198919,10.0.0.15,192.168.1.39,64513,1034,tcp,1677,65,flow_create,181470,0
2025-04-05 22:01:20.198919,10.0.0.49,192.168.1.30,59728,1045,udp,4426,68,flow_create,454686,0
2025-04-05 21:18:50.198919,10.0.0.39,192.168.1.13,52030,1073,tcp,18048,1,flow_create,497100,0
2025-04-05 22:03:34.198919,10.0.0.39,192.168.1.19,45033,1044,tcp,9399,10,flow_create,868117,0
2025-04-05 22:18:05.198919,10.0.0.15,192.168.1.37,14084,1055,udp,18629,45,flow_create,115556,0
2025-04-05 21:45:20.198919,10.0.0.47,192.168.1.49,37824,1067,tcp,9814,38,flow_create,688925,0
2025-04-05 21:48:16.198919,10.0.0.38,192.168.1.4,28213,1079,tcp,11198,67,flow_create,402679,0
2025-04-05 21:21:26.198919,10.0.0.40,192.168.1.35,30756,1029,tcp,1748,41,flow_create,148331,0
2025-04-05 21:35:47.198919,10.0.0.26,192.168.1.18,39896,1060,udp,9119,57,flow_create,480984,0
2025-04-05 21:42:02.198919,10.0.0.12,192.168.1.19,16383,1045,udp,2750,8,flow_create,864598,0
2025-04-05 22:00:48.198919,10.0.0.19,192.168.1.3,54711,1095,udp,11629,77,flow_create,615775,0
2025-04-05 21:33:17.198919,10.0.0.13,192.168.1.33,40171,1091,udp,15191,37,flow_create,605048,0
2025-04-05 21:39:44.198919,10.0.0.42,192.168.1.27,35432,1089,udp,8413,2,flow_create,515636,0
2025-04-05 21:47:10.198919,10.0.0.5,192.168.1.45,21963,1052,tcp,6118,29,flow_create,117835,0
2025-04-05 21:39:53.198919,10.0.0.10,192.168.1.44,31930,1029,udp,14103,69,flow_create,141451,0
2025-04-05 21:26:36.198919,10.0.0.23,192.168.1.19,21642,1091,udp,14066,29,flow_create,658208,0
2025-04-05 21:20:18.198919,10.0.0.16,192.168.1.1,39666,1032,udp,10355,77,flow_create,932969,0
2025-04-05 21:27:10.198919,10.0.0.15,192.168.1.25,12664,1057,tcp,2525,58,flow_create,869873,0
2025-04-05 22:08:19.198919,10.0.0.3,192.168.1.7,19384,1096,udp,16365,10,flow_create,697424,0
2025-04-05 21:47:07.198919,10.0.0.35,192.168.1.10,63990,1097,udp,12176,82,flow_create,748318,0
2025-04-05 22:13:51.228667,10.0.0.41,192.168.1.3,50212,1099,tcp,0,1,flow_create,538869,1
2025-04-05 21:44:00.198919,10.0.0.29,192.168.1.13,15712,1036,udp,7119,83,flow_create,813833,0
2025-04-05 22:00:13.198919,10.0.0.21,192.168.1.17,10539,1051,udp,9428,31,flow_create,191702,0
2025-04-05 21:57:15.198919,10.0.0.42,192.168.1.33,52521,1074,tcp,9851,50,flow_create,123499,0
2025-04-05 21:42:49.198919,10.0.0.14,192.168.1.41,37098,1062,udp,18465,64,flow_create,666267,0
2025-04-05 21:58:21.198919,10.0.0.15,192.168.1.34,15389,1081,tcp,1214,22,flow_create,432410,0
2025-04-05 21:47:00.198919,10.0.0.36,192.168.1.49,14556,1086,udp,7441,84,flow_create,695157,0
2025-04-05 21:47:29.198919,10.0.0.46,192.168.1.38,61157,1056,udp,9408,95,flow_create,709198,0
2025-04-05 21:38:13.198919,10.0.0.41,192.168.1.32,63959,1052,tcp,4097,61,flow_create,196328,0
2025-04-05 22:11:11.198919,10.0.0.32,192.168.1.35,28224,1080,tcp,4912,28,flow_create,692152,0
2025-04-05 21:52:08.230681,10.0.0.32,192.168.1.45,49905,1039,tcp,0,1,flow_create,746389,1
2025-04-05 22:15:42.198919,10.0.0.15,192.168.1.2,41067,1069,udp,14961,59,flow_create,795419,0
2025-04-05 21:35:30.198919,10.0.0.24,192.168.1.42,44880,1043,udp,17568,58,flow_create,790839,0
2025-04-05 22:03:28.198919,10.0.0.22,192.168.1.28,22378,1093,tcp,556,75,flow_create,526435,0
2025-04-05 21:42:05.198919,10.0.0.30,192.168.1.16,44209,1087,tcp,177,61,flow_create,560501,0
2025-04-05 21:24:17.198919,10.0.0.27,192.168.1.49,13522,1087,tcp,9711,87,flow_create,960641,0
2025-04-05 21:18:27.231684,10.0.0.22,192.168.1.17,58997,1029,tcp,124,3,flow_create,504238,1
2025-04-05 22:13:14.198919,10.0.0.5,192.168.1.39,49620,1099,udp,5567,35,flow_create,514498,0
2025-04-05 21:19:45.198919,10.0.0.50,192.168.1.10,13149,1081,udp,1042,18,flow_create,789002,0
2025-04-05 21:34:55.198919,10.0.0.36,192.168.1.44,19917,1036,tcp,1494,68,flow_create,834687,0
2025-04-05 21:37:10.198919,10.0.0.3,192.168.1.12,60051,1033,udp,12446,84,flow_create,367526,0
2025-04-05 21:53:38.198919,10.0.0.11,192.168.1.50,13251,1063,udp,697,51,flow_create,206382,0
2025-04-05 21:35:04.198919,10.0.0.18,192.168.1.18,49665,1086,tcp,3039,43,flow_create,497750,0
2025-04-05 22:10:16.198919,10.0.0.49,192.168.1.34,55094,1038,udp,9089,95,flow_create,229647,0
2025-04-05 21:25:40.198919,10.0.0.39,192.168.1.16,22590,1052,udp,16389,7,flow_create,129785,0
2025-04-05 21:42:16.198919,10.0.0.50,192.168.1.13,50065,1081,udp,6306,2,flow_create,581911,0
2025-04-05 21:50:44.198919,10.0.0.22,192.168.1.2,54278,1091,tcp,16923,13,flow_create,911161,0
2025-04-05 22:08:18.198919,10.0.0.30,192.168.1.19,15717,1078,udp,16900,32,flow_create,945150,0
2025-04-05 21:42:41.198919,10.0.0.19,192.168.1.7,44265,1047,udp,15887,25,flow_create,266555,0
2025-04-05 21:19:44.198919,10.0.0.35,192.168.1.13,46424,1078,udp,18866,57,flow_create,990390,0
2025-04-05 22:12:27.198919,10.0.0.20,192.168.1.17,30777,1052,udp,3487,86,flow_create,334880,0
2025-04-05 22:09:20.198919,10.0.0.16,192.168.1.3,55162,1055,tcp,19337,69,flow_create,566496,0
2025-04-05 21:35:46.198919,10.0.0.23,192.168.1.17,63427,1080,udp,8991,10,flow_create,869391,0
2025-04-05 22:12:02.198919,10.0.0.12,192.168.1.49,54533,1036,tcp,11740,9,flow_create,448756,0
2025-04-05 21:35:06.198919,10.0.0.19,192.168.1.48,56768,1093,udp,15703,1,flow_create,528379,0
2025-04-05 21:34:26.198919,10.0.0.17,192.168.1.45,21668,1037,udp,2824,49,flow_create,941043,0
2025-04-05 22:08:11.198919,10.0.0.4,192.168.1.32,60940,1076,tcp,4515,79,flow_create,471336,0
2025-04-05 21:24:20.198919,10.0.0.32,192.168.1.36,15077,1042,tcp,19284,58,flow_create,332713,0
2025-04-05 21:28:04.198919,10.0.0.38,192.168.1.24,22987,1049,udp,1604,32,flow_create,672831,0
2025-04-05 22:06:56.198919,10.0.0.46,192.168.1.37,41050,1091,udp,16144,65,flow_create,828970,0
2025-04-05 21:56:30.198919,10.0.0.38,192.168.1.22,34396,1031,udp,10971,24,flow_create,201880,0
2025-04-05 21:19:05.198919,10.0.0.47,192.168.1.15,33634,1077,udp,17847,58,flow_create,396327,0
2025-04-05 22:17:45.198919,10.0.0.37,192.168.1.50,21702,1027,udp,8210,15,flow_create,656165,0
2025-04-05 21:38:12.198919,10.0.0.45,192.168.1.15,62925,1049,udp,19468,79,flow_create,829743,0
2025-04-05 21:57:20.198919,10.0.0.10,192.168.1.50,28441,1081,tcp,19378,11,flow_create,528008,0
2025-04-05 22:01:45.198919,10.0.0.44,192.168.1.21,54666,1025,udp,11130,37,flow_create,870669,0
2025-04-05 22:08:11.198919,10.0.0.22,192.168.1.1,52763,1041,udp,19180,24,flow_create,152162,0
2025-04-05 22:14:37.198919,10.0.0.6,192.168.1.24,57485,1065,tcp,11892,51,flow_create,228549,0
2025-04-05 21:41:15.198919,10.0.0.41,192.168.1.2,17076,1076,tcp,4708,73,flow_create,650773,0
2025-04-05 21:54:50.198919,10.0.0.20,192.168.1.30,21640,1089,tcp,14139,39,flow_create,151108,0
2025-04-05 21:18:30.198919,10.0.0.9,192.168.1.10,21901,1061,tcp,13002,46,flow_create,614615,0
2025-04-05 21:58:35.198919,10.0.0.23,192.168.1.17,50353,1032,udp,2044,42,flow_create,898897,0
2025-04-05 21:33:14.198919,10.0.0.9,192.168.1.44,26028,1065,tcp,1917,95,flow_create,108667,0
2025-04-05 21:55:11.198919,10.0.0.22,192.168.1.32,23187,1094,tcp,13124,72,flow_create,685072,0
2025-04-05 21:43:48.198919,10.0.0.31,192.168.1.20,10420,1046,tcp,13974,32,flow_create,826256,0
2025-04-05 22:08:59.198919,10.0.0.14,192.168.1.12,10709,1074,udp,13523,62,flow_create,537400,0
2025-04-05 22:04:13.198919,10.0.0.23,192.168.1.8,64277,1056,udp,13352,87,flow_create,363066,0
2025-04-05 21:40:51.198919,10.0.0.32,192.168.1.12,62422,1049,udp,4641,17,flow_create,981577,0
2025-04-05 21:39:15.198919,10.0.0.17,192.168.1.31,62478,1090,udp,9170,54,flow_create,112529,0
2025-04-05 21:30:03.198919,10.0.0.48,192.168.1.1,29131,1076,tcp,17665,22,flow_create,785995,0
2025-04-05 21:53:31.198919,10.0.0.16,192.168.1.43,42940,1079,udp,7292,21,flow_create,310104,0
2025-04-05 21:28:21.228667,10.0.0.41,192.168.1.3,62664,1099,tcp,0,1,flow_create,769035,1
2025-04-05 22:02:24.198919,10.0.0.5,192.168.1.2,29069,1041,tcp,10667,7,flow_create,951639,0
2025-04-05 21:49:44.198919,10.0.0.26,192.168.1.42,45505,1066,udp,17829,9,flow_create,821445,0
2025-04-05 21:52:08.198919,10.0.0.21,192.168.1.18,31846,1050,udp,9044,97,flow_create,768465,0
2025-04-05 21:56:03.198919,10.0.0.9,192.168.1.7,28653,1071,udp,13421,26,flow_create,451066,0
2025-04-05 21:39:28.230681,10.0.0.32,192.168.1.18,58028,1039,tcp,0,1,flow_create,817251,1
2025-04-05 22:07:05.198919,10.0.0.35,192.168.1.31,39983,1055,tcp,4718,66,flow_create,291732,0
2025-04-05 21:23:06.198919,10.0.0.36,192.168.1.9,33721,1071,tcp,16254,7,flow_create,239714,0
2025-04-05 21:44:50.198919,10.0.0.46,192.168.1.3,59128,1046,tcp,3337,51,flow_create,619883,0
2025-04-05 21:44:10.198919,10.0.0.14,192.168.1.42,19221,1081,udp,19438,54,flow_create,446721,0
2025-04-05 22:03:40.198919,10.0.0.50,192.168.1.16,43315,1092,tcp,2889,7,flow_create,444501,0
2025-04-05 21:39:36.198919,10.0.0.32,192.168.1.36,55912,1071,tcp,9180,4,flow_create,959283,0
2025-04-05 22:08:20.198919,10.0.0.25,192.168.1.14,53493,1075,tcp,11140,99,flow_create,578448,0
2025-04-05 21:38:32.198919,10.0.0.13,192.168.1.18,14042,1058,udp,3859,2,flow_create,104952,0
2025-04-05 22:10:54.198919,10.0.0.22,192.168.1.38,36782,1053,tcp,19185,62,flow_create,845084,0
2025-04-05 21:56:13.198919,10.0.0.2,192.168.1.49,32922,1057,tcp,7217,59,flow_create,168689,0
2025-04-05 22:02:14.198919,10.0.0.41,192.168.1.24,16291,1033,udp,11438,65,flow_create,528861,0
2025-04-05 21:25:21.198919,10.0.0.30,192.168.1.33,39716,1066,udp,19719,33,flow_create,962127,0
2025-04-05 22:01:49.198919,10.0.0.10,192.168.1.31,27546,1059,udp,14329,69,flow_create,927940,0
2025-04-05 21:44:44.198919,10.0.0.48,192.168.1.9,19310,1058,udp,6211,95,flow_create,179623,0
2025-04-05 22:00:53.198919,10.0.0.16,192.168.1.11,34708,1093,tcp,1950,64,flow_create,464368,0
2025-04-05 22:00:15.198919,10.0.0.17,192.168.1.27,34922,1045,udp,4377,71,flow_create,530357,0
2025-04-05 21:54:53.198919,10.0.0.34,192.168.1.3,11182,1029,udp,2558,65,flow_create,203161,0
2025-04-05 22:09:44.198919,10.0.0.40,192.168.1.31,13529,1027,udp,2878,20,flow_create,813301,0
2025-04-05 22:04:49.198919,10.0.0.13,192.168.1.1,39140,1063,tcp,2433,85,flow_create,549809,0
2025-04-05 22:00:26.198919,10.0.0.4,192.168.1.50,14749,1073,tcp,15623,40,flow_create,887585,0
2025-04-05 22:05:11.198919,10.0.0.21,192.168.1.47,25189,1096,udp,14977,96,flow_create,408379,0
2025-04-05 21:29:11.198919,10.0.0.41,192.168.1.48,63779,1079,udp,14584,40,flow_create,122722,0
2025-04-05 21:24:20.198919,10.0.0.45,192.168.1.5,26826,1052,tcp,6722,55,flow_create,821015,0
2025-04-05 22:01:34.198919,10.0.0.25,192.168.1.12,53602,1061,tcp,13309,53,flow_create,360466,0
2025-04-05 21:37:08.198919,10.0.0.36,192.168.1.9,50276,1065,udp,12313,46,flow_create,379091,0
2025-04-05 21:41:01.198919,10.0.0.1,192.168.1.22,10442,1079,tcp,15172,29,flow_create,103952,0
2025-04-05 21:39:27.198919,10.0.0.32,192.168.1.42,11071,1046,udp,2766,24,flow_create,539573,0
2025-04-05 22:05:56.198919,10.0.0.10,192.168.1.39,19952,1071,tcp,6434,73,flow_create,364468,0
2025-04-05 22:05:47.198919,10.0.0.23,192.168.1.2,39181,1042,udp,2363,88,flow_create,718694,0
2025-04-05 21:32:47.198919,10.0.0.22,192.168.1.30,47507,1054,tcp,9418,12,flow_create,843150,0
2025-04-05 21:50:52.198919,10.0.0.33,192.168.1.12,46394,1049,udp,18841,97,flow_create,475367,0
2025-04-05 21:28:14.198919,10.0.0.25,192.168.1.7,60965,1099,udp,16666,55,flow_create,244690,0
2025-04-05 21:38:37.198919,10.0.0.16,192.168.1.7,28286,1041,udp,11272,49,flow_create,275613,0
2025-04-05 22:01:37.198919,10.0.0.8,192.168.1.28,12186,1042,tcp,12233,90,flow_create,185375,0
2025-04-05 21:19:29.198919,10.0.0.9,192.168.1.38,27649,1097,udp,12841,30,flow_create,846547,0
2025-04-05 22:01:55.198919,10.0.0.17,192.168.1.49,16832,1025,udp,4679,38,flow_create,718233,0
2025-04-05 22:16:56.198919,10.0.0.25,192.168.1.7,12898,1075,udp,7583,44,flow_create,740632,0
2025-04-05 22:02:34.198919,10.0.0.42,192.168.1.29,27218,1095,tcp,15216,8,flow_create,686685,0
2025-04-05 21:36:35.198919,10.0.0.3,192.168.1.37,24059,1054,udp,12628,43,flow_create,596105,0
2025-04-05 21:39:18.198919,10.0.0.25,192.168.1.50,61302,1041,tcp,9405,43,flow_create,437145,0
2025-04-05 22:07:30.198919,10.0.0.11,192.168.1.15,57995,1099,tcp,14887,80,flow_create,595661,0
2025-04-05 22:01:17.198919,10.0.0.30,192.168.1.23,62391,1056,tcp,7931,98,flow_create,284003,0
2025-04-05 22:17:49.198919,10.0.0.48,192.168.1.9,47097,1066,udp,1519,88,flow_create,594978,0
2025-04-05 22:18:05.198919,10.0.0.26,192.168.1.5,61876,1043,tcp,3944,15,flow_create,980278,0
2025-04-05 22:13:53.198919,10.0.0.11,192.168.1.50,46719,1094,tcp,7466,68,flow_create,550883,0
2025-04-05 21:22:44.198919,10.0.0.8,192.168.1.6,41438,1091,udp,3021,32,flow_create,917734,0
2025-04-05 21:32:13.198919,10.0.0.18,192.168.1.21,45195,1072,tcp,8590,86,flow_create,275374,0
2025-04-05 21:54:30.198919,10.0.0.33,192.168.1.43,40659,1055,udp,7746,19,flow_create,218301,0
2025-04-05 22:14:08.198919,10.0.0.35,192.168.1.34,60585,1024,tcp,10543,72,flow_create,175097,0
2025-04-05 21:53:58.198919,10.0.0.40,192.168.1.28,57812,1097,udp,10119,60,flow_create,934538,0
2025-04-05 21:58:51.198919,10.0.0.29,192.168.1.7,51042,1048,udp,14399,9,flow_create,889937,0
2025-04-05 22:02:51.198919,10.0.0.2,192.168.1.9,48661,1047,tcp,6046,95,flow_create,982262,0
2025-04-05 22:02:18.198919,10.0.0.21,192.168.1.22,50845,1056,tcp,9773,80,flow_create,744884,0
2025-04-05 21:42:15.198919,10.0.0.46,192.168.1.4,29997,1087,udp,13575,96,flow_create,961064,0
2025-04-05 21:26:08.198919,10.0.0.14,192.168.1.10,60635,1049,udp,613,76,flow_create,193632,0
2025-04-05 21:51:31.198919,10.0.0.8,192.168.1.22,15386,1062,udp,6844,26,flow_create,628250,0
2025-04-05 21:49:20.198919,10.0.0.6,192.168.1.50,15146,1041,udp,5374,3,flow_create,704572,0
2025-04-05 21:37:55.198919,10.0.0.32,192.168.1.17,48292,1094,udp,9302,56,flow_create,641124,0
2025-04-05 21:35:50.198919,10.0.0.30,192.168.1.43,48530,1090,udp,2768,29,flow_create,319143,0
2025-04-05 21:37:30.198919,10.0.0.4,192.168.1.13,57919,1062,udp,10868,31,flow_create,318466,0
2025-04-05 21:43:27.228667,10.0.0.41,192.168.1.3,61293,1038,tcp,0,1,flow_create,346193,1
2025-04-05 21:48:12.198919,10.0.0.41,192.168.1.46,57490,1035,udp,12505,90,flow_create,285789,0
2025-04-05 21:21:24.198919,10.0.0.40,192.168.1.20,32321,1046,tcp,3090,91,flow_create,247627,0
2025-04-05 22:12:07.198919,10.0.0.16,192.168.1.34,25887,1068,udp,5864,92,flow_create,219650,0
2025-04-05 21:38:48.198919,10.0.0.50,192.168.1.24,36868,1071,tcp,3938,72,flow_create,567311,0
2025-04-05 22:11:13.198919,10.0.0.4,192.168.1.11,10830,1064,udp,13771,94,flow_create,586366,0
2025-04-05 21:27:26.198919,10.0.0.40,192.168.1.15,55485,1068,udp,13983,9,flow_create,929972,0
2025-04-05 22:05:40.198919,10.0.0.20,192.168.1.42,59790,1075,tcp,2763,95,flow_create,973238,0
2025-04-05 21:55:45.198919,10.0.0.29,192.168.1.44,36656,1034,udp,19570,54,flow_create,522428,0
2025-04-05 21:21:24.198919,10.0.0.48,192.168.1.40,11697,1025,tcp,15543,77,flow_create,451339,0
2025-04-05 21:44:47.198919,10.0.0.11,192.168.1.13,53522,1088,tcp,6593,17,flow_create,555540,0
2025-04-05 21:23:11.198919,10.0.0.48,192.168.1.11,53879,1051,udp,5884,68,flow_create,368410,0
2025-04-05 22:01:19.198919,10.0.0.1,192.168.1.21,35805,1073,tcp,6161,51,flow_create,206405,0
2025-04-05 21:44:30.198919,10.0.0.19,192.168.1.25,20893,1045,tcp,12992,26,flow_create,557279,0
2025-04-05 21:46:41.198919,10.0.0.27,192.168.1.21,51576,1049,tcp,3622,72,flow_create,786358,0
2025-04-05 21:38:37.198919,10.0.0.46,192.168.1.2,15689,1048,udp,3728,46,flow_create,811558,0
2025-04-05 21:51:28.198919,10.0.0.8,192.168.1.46,56177,1064,tcp,4248,58,flow_create,861043,0
2025-04-05 21:19:57.198919,10.0.0.47,192.168.1.22,16020,1025,udp,19714,51,flow_create,417481,0
2025-04-05 21:36:02.198919,10.0.0.9,192.168.1.32,55231,1032,udp,11143,96,flow_create,788227,0
2025-04-05 21:21:35.198919,10.0.0.45,192.168.1.47,10344,1081,udp,7184,37,flow_create,964823,0
2025-04-05 21:41:39.198919,10.0.0.4,192.168.1.37,14256,1074,udp,2212,59,flow_create,483741,0
2025-04-05 21:55:48.228667,10.0.0.41,192.168.1.3,58252,1097,tcp,0,1,flow_create,175086,1
2025-04-05 22:06:42.198919,10.0.0.19,192.168.1.5,15915,1078,udp,14670,78,flow_create,908914,0
2025-04-05 21:41:21.198919,10.0.0.37,192.168.1.11,44734,1048,tcp,11109,91,flow_create,644827,0
2025-04-05 21:35:51.198919,10.0.0.26,192.168.1.49,26780,1075,tcp,2962,77,flow_create,854663,0
2025-04-05 21:18:32.198919,10.0.0.49,192.168.1.7,34046,1079,tcp,10249,57,flow_create,642753,0
2025-04-05 22:14:23.198919,10.0.0.22,192.168.1.35,28272,1024,udp,16003,29,flow_create,215600,0
2025-04-05 21:58:23.198919,10.0.0.43,192.168.1.14,11288,1065,udp,18830,78,flow_create,874121,0
2025-04-05 21:21:19.198919,10.0.0.10,192.168.1.13,56727,1071,tcp,8253,11,flow_create,535439,0
2025-04-05 21:27:07.198919,10.0.0.17,192.168.1.44,10893,1067,udp,183,45,flow_create,621475,0
2025-04-05 22:15:12.198919,10.0.0.2,192.168.1.12,18836,1084,udp,16031,34,flow_create,991967,0
2025-04-05 22:18:15.198919,10.0.0.36,192.168.1.48,53224,1062,udp,6191,11,flow_create,337983,0
2025-04-05 21:45:30.198919,10.0.0.41,192.168.1.19,64355,1037,tcp,19507,22,flow_create,349719,0
2025-04-05 22:12:48.198919,10.0.0.25,192.168.1.19,53162,1077,tcp,11111,14,flow_create,865417,0
2025-04-05 21:53:10.198919,10.0.0.9,192.168.1.47,18758,1068,udp,15635,97,flow_create,930922,0
2025-04-05 22:13:04.198919,10.0.0.13,192.168.1.10,56226,1051,udp,1763,33,flow_create,788860,0
2025-04-05 21:20:25.198919,10.0.0.39,192.168.1.33,52372,1078,udp,15817,74,flow_create,392693,0
2025-04-05 21:36:18.198919,10.0.0.9,192.168.1.49,49473,1072,udp,19001,20,flow_create,627414,0
2025-04-05 21:23:23.198919,10.0.0.33,192.168.1.27,27049,1074,tcp,18789,23,flow_create,724058,0
2025-04-05 21:33:47.198919,10.0.0.13,192.168.1.38,26200,1078,tcp,6169,60,flow_create,698874,0
2025-04-05 22:05:07.198919,10.0.0.22,192.168.1.11,33445,1065,tcp,17111,40,flow_create,686265,0
2025-04-05 21:57:45.198919,10.0.0.33,192.168.1.12,26091,1047,tcp,17515,73,flow_create,800774,0
2025-04-05 22:15:27.198919,10.0.0.27,192.168.1.49,64312,1069,tcp,12514,27,flow_create,698635,0
2025-04-05 22:13:37.198919,10.0.0.29,192.168.1.34,44843,1059,tcp,16082,5,flow_create,903878,0
2025-04-05 21:40:06.198919,10.0.0.18,192.168.1.40,48015,1098,tcp,13712,30,flow_create,549619,0
2025-04-05 21:37:22.198919,10.0.0.21,192.168.1.50,49365,1063,tcp,9285,6,flow_create,575358,0
2025-04-05 21:36:11.232664,172.16.0.32,172.31.0.32,21767,1059,udp,36,1,flow_create,377050,1
2025-04-05 22:01:49.198919,10.0.0.7,192.168.1.15,32668,1071,udp,1276,70,flow_create,742149,0
2025-04-05 22:12:53.198919,10.0.0.23,192.168.1.22,27759,1024,udp,12129,16,flow_create,786457,0
2025-04-05 22:06:13.198919,10.0.0.14,192.168.1.29,22377,1053,udp,9811,14,flow_create,404383,0
2025-04-05 21:54:40.198919,10.0.0.12,192.168.1.38,41579,1059,tcp,7680,39,flow_create,856931,0
2025-04-05 21:28:25.198919,10.0.0.4,192.168.1.3,24778,1044,udp,2861,65,flow_create,858549,0
2025-04-05 22:10:53.198919,10.0.0.35,192.168.1.19,10766,1040,udp,3157,38,flow_create,901184,0
2025-04-05 21:48:54.198919,10.0.0.8,192.168.1.49,19729,1078,udp,2630,30,flow_create,977895,0
2025-04-05 21:19:01.198919,10.0.0.30,192.168.1.12,27518,1029,tcp,11012,63,flow_create,291058,0
2025-04-05 22:00:26.198919,10.0.0.48,192.168.1.3,15327,1047,udp,13497,57,flow_create,993133,0
2025-04-05 21:25:44.198919,10.0.0.18,192.168.1.25,51727,1086,udp,7299,39,flow_create,622853,0
2025-04-05 21:49:54.198919,10.0.0.27,192.168.1.29,54952,1061,udp,19813,67,flow_create,444649,0
2025-04-05 21:55:30.198919,10.0.0.49,192.168.1.48,37742,1062,tcp,13741,52,flow_create,510543,0
2025-04-05 21:50:36.198919,10.0.0.37,192.168.1.33,52025,1032,udp,1208,11,flow_create,871301,0
2025-04-05 22:03:20.198919,10.0.0.16,192.168.1.48,25791,1069,udp,7392,76,flow_create,986433,0
2025-04-05 21:57:03.198919,10.0.0.29,192.168.1.24,19612,1024,udp,6575,82,flow_create,284885,0
2025-04-05 21:40:25.198919,10.0.0.42,192.168.1.43,17883,1037,tcp,10026,20,flow_create,405988,0
2025-04-05 22:00:45.198919,10.0.0.2,192.168.1.46,23946,1056,tcp,14702,55,flow_create,618487,0
2025-04-05 22:10:40.198919,10.0.0.16,192.168.1.17,62018,1046,tcp,18784,87,flow_create,557574,0
2025-04-05 21:46:25.198919,10.0.0.17,192.168.1.46,22280,1068,tcp,17147,46,flow_create,808975,0
2025-04-05 21:40:01.198919,10.0.0.15,192.168.1.8,40664,1079,udp,10267,30,flow_create,877288,0
2025-04-05 21:49:22.230681,10.0.0.32,192.168.1.48,57499,1039,tcp,0,1,flow_create,561382,1
2025-04-05 22:07:47.198919,10.0.0.27,192.168.1.43,48607,1060,tcp,19337,30,flow_create,999089,0
2025-04-05 21:44:45.198919,10.0.0.32,192.168.1.48,60017,1050,tcp,2075,27,flow_create,170512,0
2025-04-05 21:29:28.198919,10.0.0.33,192.168.1.3,33283,1081,udp,6266,46,flow_create,785976,0
2025-04-05 21:42:52.198919,10.0.0.29,192.168.1.15,45233,1070,udp,6538,94,flow_create,809844,0
2025-04-05 22:06:46.198919,10.0.0.16,192.168.1.11,23416,1091,udp,15770,23,flow_create,306440,0
2025-04-05 21:27:31.198919,10.0.0.10,192.168.1.23,22345,1081,tcp,9940,5,flow_create,168931,0
2025-04-05 21:53:03.198919,10.0.0.34,192.168.1.15,56760,1028,tcp,9559,66,flow_create,830111,0
2025-04-05 21:41:24.198919,10.0.0.39,192.168.1.13,31733,1027,udp,11191,68,flow_create,167189,0
2025-04-05 21:31:25.198919,10.0.0.36,192.168.1.10,20679,1053,udp,8113,78,flow_create,604374,0
2025-04-05 21:43:02.198919,10.0.0.43,192.168.1.10,59796,1030,tcp,3910,36,flow_create,444305,0
2025-04-05 21:23:31.198919,10.0.0.21,192.168.1.24,35535,1057,udp,19794,83,flow_create,710423,0
2025-04-05 21:39:49.198919,10.0.0.18,192.168.1.8,18109,1099,udp,2282,90,flow_create,597981,0
2025-04-05 22:18:16.198919,10.0.0.37,192.168.1.29,16411,1067,udp,15277,37,flow_create,623515,0
